"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2015-10-31,"Southeast","FL","Tampa","Pasco","New Port Richey",4846,839,-0.00710059171597633,-0.0244186046511628,-0.0210035005834306,1394
2015-10-31,"Euclid Heights","FL","Tampa","Pinellas","Saint Petersburg",4847,1183,-0.000844594594594595,0.000846023688663283,0.0619389587073609,1186
2015-10-31,"Cumberland Center","ME","Portland","Cumberland","Cumberland",4848,1964,-0.0105793450881612,-0.0150451354062187,0.0320546505517604,978
2015-10-31,"Gililland","AZ","Phoenix","Maricopa","Tempe",4849,1294,-0.000772200772200772,0.0109375,0.0685383980181668,562
2015-10-31,"Monkbridge Gardens","NM","Albuquerque","Bernalillo","Albuquerque",4850,1082,-0.00276497695852535,0.000925069380203515,0.0197926484448633,542
2015-10-31,"Mechanicsville","TN","Knoxville","Knox","Knoxville",4851,740,0.002710027100271,0.0136986301369863,0.012311901504788,687
2015-10-31,"D'Iberville","AL","Mobile","Mobile","Mobile",4852,1213,-0.00655200655200655,-0.0201938610662359,0.0520381613183001,781
2015-10-31,"Bay Colony","VA","Virginia Beach","Virginia Beach City","Virginia Beach",4853,3740,0.00187516742566301,0.0130010834236186,0.0564971751412429,624
2015-10-31,"Alcova Heights","VA","Washington","Arlington","Arlington",4854,2733,-0.00726480203414457,-0.0130010834236186,0.00477941176470588,682
2015-10-31,"Greentree","WI","Madison","Dane","Madison",4855,1723,-0.00863060989643268,0.0165191740412979,0.09119696010133,683
2015-10-31,"Eastwood Village","TX","San Antonio","Bexar","San Antonio",4856,915,0.0121681415929204,0.0385925085130533,0.0664335664335664,802
2015-10-31,"Meadowthorpe","KY","Lexington","Fayette","Lexington",4857,1248,-0.00794912559618442,0.0105263157894737,0.258064516129032,508
2015-10-31,"Gilbert Ranch","AZ","Phoenix","Maricopa","Gilbert",4858,1303,-0.00306044376434583,-0.000766871165644172,0.0284135753749013,682
2015-10-31,"Hunters Chase II","TX","San Antonio","Bexar","San Antonio",4859,1291,-0.00308880308880309,0.00310800310800311,0.0221694378463975,934
2015-10-31,"Troy Hill","PA","Pittsburgh","Allegheny","Pittsburgh",4860,907,-0.00765864332603939,0.00889877641824249,0.0044296788482835,817
2015-10-31,"Tahoe Park South","CA","Sacramento","Sacramento","Sacramento",4861,1340,0.00600600600600601,0.0128495842781557,0.0771704180064309,720
2015-10-31,"Elmhurst","CA","Sacramento","Sacramento","Sacramento",4862,1544,-0.00129366106080207,0.0104712041884817,0.0865587614356087,907
2015-10-31,"North Midtown","MS","Jackson","Hinds","Jackson",4863,753,-0.00790513833992095,-0.00790513833992095,0.0161943319838057,570
2015-10-31,"Ridgeview Estates","CA","Bakersfield","Kern","Bakersfield",4864,1280,0,0.000781860828772478,0.00946372239747634,571
2015-10-31,"South Hill","WA","Bellingham","Whatcom","Bellingham",4865,1769,-0.0122836404243439,-0.00617977528089888,0.0102798400913764,1676
2015-10-31,"Holdeman","AZ","Phoenix","Maricopa","Tempe",4866,1276,-0.00156494522691706,0.00789889415481832,0.0731707317073171,495
2015-10-31,"Story Hill","WI","Milwaukee","Milwaukee","Milwaukee",4867,1385,-0.00502873563218391,0.000722543352601156,0.08203125,421
2015-10-31,"Hyde Park","MO","St. Louis","Saint Louis City","Saint Louis",4868,836,-0.001194743130227,0.00966183574879227,0.120643431635389,727
2015-10-31,"Carter Park","WA","Portland","Clark","Vancouver",4869,1442,0.0076869322152341,0.0292648108493933,0.0932524639878696,696
2015-10-31,"Oak Park Southwest","MO","Kansas City","Jackson","Kansas City",4870,696,-0.00143472022955524,0.00143884892086331,0.00578034682080925,1060
2015-10-31,"Pasadena Bear Creek Estates","FL","Tampa","Pinellas","Saint Petersburg",4871,1180,-0.00169204737732657,-0.000846740050804403,0.0488888888888889,648
2015-10-31,"Signal Hill","FL","Orlando","Orange","Orlando",4872,994,0.00404040404040404,0.0247422680412371,0.0757575757575758,880
2015-10-31,"Blue Vue Hills","MO","Kansas City","Jackson","Kansas City",4873,1123,-0.00266429840142096,0.00898472596585804,0.0524835988753515,604
2015-10-31,"White Manor","WI","Milwaukee","Milwaukee","Milwaukee",4874,1184,-0.00754400670578374,-0.0141548709408826,0.109653233364574,554
2015-10-31,"Wood Park","AZ","Phoenix","Maricopa","Tempe",4875,1178,0,0.00597779675491033,0.0748175182481752,432
2015-10-31,"N Campus","NM","Albuquerque","Bernalillo","Albuquerque",4876,1248,-0.000800640512409928,0.00321543408360129,0.0408673894912427,683
2015-10-31,"Woodhaven","MS","Jackson","Hinds","Jackson",4877,1098,-0.0205173951828724,-0.0687022900763359,0.0157261794634598,536
2015-10-31,"Lavaca","TX","San Antonio","Bexar","San Antonio",4878,1341,-0.0037147102526003,-0.00519287833827893,0.0779742765273312,553
2015-10-31,"Osceola Forest","FL","Jacksonville","Duval","Jacksonville",4879,1022,-0.000977517106549365,0.00888450148075025,0.0199600798403194,693
2015-10-31,"Village of the Branch","NY","New York","Suffolk","Smithtown",4880,2785,0.0201465201465201,0.0469924812030075,0.121175523349436,560
2015-10-31,"Tryon Hills","NC","Charlotte","Mecklenburg","Charlotte",4881,826,0.00121212121212121,0.0184956843403206,-0.00120918984280532,426
2015-10-31,"Berkley","DC","Washington","District of Columbia","Washington",4882,6593,0.00533699298566636,0.0253499222395023,0.0908338848444739,566
2015-10-31,"Monticello","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4883,2661,0.00490936555891239,0.00604914933837429,-0.00782997762863535,738
2015-10-31,"South Boise Village","ID","Boise City","Ada","Boise",4884,1084,0.00184842883548983,0.0121381886087768,0.0743310208126858,569
2015-10-31,"Eastern Hills","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4885,1335,-0.00298730395817774,0,0.0105980317940954,576
2015-10-31,"Hilltop - Jefferson","KS","Wichita","Sedgwick","Wichita",4886,765,-0.00260756192959583,0.0119047619047619,0.0580912863070539,603
2015-10-31,"Osage-North Fisk","TN","Nashville","Davidson","Nashville",4887,1110,0.0277777777777778,0.102284011916584,0.243001119820829,592
2015-10-31,"Audubon Park","FL","Orlando","Orange","Orlando",4888,1411,0.000709219858156028,0,0.0158387329013679,1084
2015-10-31,"Johnston Square","MD","Baltimore","Baltimore City","Baltimore",4889,1303,-0.00153256704980843,0.0140077821011673,0.0374203821656051,1129
2015-10-31,"Southwest","FL","Lakeland","Polk","Lakeland",4890,1079,0.00559179869524697,0.0131455399061033,0.0651530108588351,827
2015-10-31,"Ewing & Carroll","NJ","Trenton","Mercer","Trenton",4891,1508,-0.000662690523525514,0.0175438596491228,0.174454828660436,437
2015-10-31,"East Blue Valley","MO","Kansas City","Jackson","Kansas City",4892,664,-0.00747384155455904,-0.0206489675516224,-0.00150375939849624,827
2015-10-31,"Allendale","FL","Jacksonville","Duval","Jacksonville",4893,790,-0.00378310214375788,-0.0125,0.0076530612244898,853
2015-10-31,"Northmoor","OH","Columbus","Franklin","Columbus",4894,2012,0.00852130325814536,0.0360453141091658,0.0506527415143603,707
2015-10-31,"Park Crossing","NC","Charlotte","Mecklenburg","Charlotte",4895,2802,0.00178762960314623,0.0104579877389109,0.0521967705595193,612
2015-10-31,"Franz Park","MO","St. Louis","Saint Louis City","Saint Louis",4896,1001,-0.00497017892644135,0.0141843971631206,0.0939890710382514,1030
2015-10-31,"Penn North","MD","Baltimore","Baltimore City","Baltimore",4897,1211,-0.00737704918032787,-0.00411184210526316,0.0185029436501262,1044
2015-10-31,"Fondern-Cherokee Heights","MS","Jackson","Hinds","Jackson",4898,1088,-0.0127041742286751,-0.0259623992837959,0.0461538461538462,1102
2015-10-31,"Mozley Park","GA","Atlanta","Fulton","Atlanta",4899,944,-0.00211416490486258,0.0139634801288937,0.0339539978094195,802
2015-10-31,"River West","IL","Chicago","Cook","Chicago",4900,1970,-0.00354071825998988,-0.0324165029469548,-0.117383512544803,1016
2015-10-31,"North Greenbriar","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4901,892,-0.0066815144766147,-0.0132743362831858,0.0312138728323699,509
2015-10-31,"Burton Evergreen","WA","Portland","Clark","Vancouver",4902,1604,0.00880503144654088,0.0275464445868033,0.10926694329184,576
2015-10-31,"Bankhead","GA","Atlanta","Fulton","Atlanta",4903,896,-0.011037527593819,-0.0239651416122004,-0.00444444444444444,451
2015-10-31,"Louisville Heights","OK","Tulsa","Tulsa","Tulsa",4904,710,-0.011142061281337,-0.0097629009762901,0.0230547550432277,579
2015-10-31,"Forest Park - Linnton","OR","Portland","Multnomah","Portland",4905,2297,0.00745614035087719,0.0412511332728921,0.26766004415011,617
2015-10-31,"North Anthony Area","IN","Fort Wayne","Allen","Fort Wayne",4906,804,0,0.0075187969924812,0.0592885375494071,961
2015-10-31,"Marshall Park","OR","Portland","Multnomah","Portland",4907,2240,0.0135746606334842,0.0408921933085502,0.160621761658031,604
2015-10-31,"Forest Park","NC","Winston-Salem","Forsyth","Winston-Salem",4908,635,-0.00470219435736677,-0.00313971742543171,0,700
2015-10-31,"Glenoaks Canyon","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Glendale",4909,3273,0.00337216431637032,0.00214329454990814,0.114402451481103,736
2015-10-31,"Forest Hill Extension","CA","San Francisco","San Francisco","San Francisco",4910,5378,0.0232115677321157,0.0664287130676185,0.248375116063138,623
2015-10-31,"Little Hollywood","CA","San Francisco","San Francisco","San Francisco",4911,3653,0.0164162493043962,0.0494110887675955,0.165603063178047,464
2015-10-31,"Westgate Vecinos","NM","Albuquerque","Bernalillo","Albuquerque",4912,1051,-0.00942507068803016,-0.0304428044280443,0.00767018216682646,815
2015-10-31,"Tuscany","NM","Albuquerque","Bernalillo","Albuquerque",4913,1193,-0.00417362270450751,-0.00666111573688593,0.0153191489361702,709
2015-10-31,"Neelys Bend","TN","Nashville","Davidson","Nashville",4914,1420,0.00353356890459364,0.0142857142857143,0.0864575363427697,574
2015-10-31,"Texas Street","AL","Mobile","Mobile","Mobile",4915,873,-0.00569476082004556,-0.0223964165733483,-0.00908059023836549,476
2015-10-31,"Belvedere","SC","Columbia","Richland","Columbia",4916,809,-0.00123456790123457,0.0125156445556946,0.00372208436724566,594
2015-10-31,"Devil's Thumb","CO","Boulder","Boulder","Boulder",4917,3208,0.00627352572145546,0.0351726363343014,0.116991643454039,705
2015-10-31,"Independence Plaza","MO","Kansas City","Jackson","Kansas City",4918,742,0.0040595399188092,0.0067842605156038,0.00815217391304348,472
2015-10-31,"Pelanconi","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Glendale",4919,2634,0.00572737686139748,0.0201394268009295,0.0875309661436829,491
2015-10-31,"Eagle Ranch","NM","Albuquerque","Bernalillo","Albuquerque",4920,1280,0.00628930817610063,0.0134600158353127,0.033091202582728,505
2015-10-31,"Dover Shores East","FL","Orlando","Orange","Orlando",4921,1367,0.00293470286133529,0.018628912071535,0.0797788309636651,820
2015-10-31,"Morgan Heights","WI","Milwaukee","Milwaukee","Milwaukee",4922,1232,-0.0072522159548751,-0.0175438596491228,0.0414201183431953,426
2015-10-31,"Heights Park","TX","Dallas-Fort Worth","Dallas","Richardson",4923,1775,0.0056657223796034,0.00795002839295855,0.0731559854897219,1035
2015-10-31,"Friends of Karl Wyler","TX","El Paso","El Paso","El Paso",4924,939,-0.00212539851222104,-0.00424178154825027,-0.00212539851222104,426
2015-10-31,"Southern Oaks","CA","Bakersfield","Kern","Bakersfield",4925,1548,-0.00386100386100386,-0.0133843212237094,-0.0300751879699248,637
2015-10-31,"Silverhawke","AZ","Phoenix","Maricopa","Gilbert",4926,1541,-0.000648508430609598,-0.00258899676375404,0.0384097035040431,514
2015-10-31,"Eastgate","MI","Grand Rapids","Kent","Grand Rapids",4927,1251,-0.00239234449760766,-0.027972027972028,-0.00793021411578113,560
2015-10-31,"Hawthorne","KY","Louisville/Jefferson County","Jefferson","Louisville",4928,1255,0,0.00884244372990354,0.093205574912892,813
2015-10-31,"Callaway-Garrison","MD","Baltimore","Baltimore City","Baltimore",4929,1405,0.00428877769835597,0.00572655690765927,0.0579819277108434,499
2015-10-31,"West Dennis","MA","Cape Cod","Barnstable","Dennis",4930,1539,0.0065402223675605,-0.0546683046683047,-0.038125,2788
2015-10-31,"Hillcrest","TX","San Antonio","Bexar","San Antonio",4931,1247,0,0.0196238757154538,0.0768566493955095,459
2015-10-31,"Lakeview","OH","Dayton","Montgomery","Dayton",4932,617,-0.0252764612954186,-0.049306625577812,-0.0344287949921753,453
2015-10-31,"Library District","KS","Kansas City","Johnson","Overland Park",4933,1396,-0.00143061516452074,-0.007818052594172,0.0624048706240487,488
2015-10-31,"Andersen Springs","AZ","Phoenix","Maricopa","Chandler",4934,1630,0.000613873542050338,0.000613873542050338,0.0448717948717949,533
2015-10-31,"Crestwood","OR","Portland","Multnomah","Portland",4935,1846,0.00271591526344378,0.0335946248600224,0.158092848180678,570
2015-10-31,"Golden Gate","CA","San Francisco","Alameda","Oakland",4936,3095,0.00814332247557003,0.0306360306360306,0.221871298855113,591
2015-10-31,"Spring Glen","FL","Jacksonville","Duval","Jacksonville",4937,982,0,-0.00506585612968592,0.00306435137895812,403
2015-10-31,"Melrose Mercy - Pine Acres","FL","Tampa","Pinellas","Saint Petersburg",4938,1049,-0.000952380952380952,0.00478927203065134,0.12192513368984,639
2015-10-31,"Benning","DC","Washington","District of Columbia","Washington",4939,1862,0.00539956803455724,0.0275938189845475,0.0163755458515284,465
2015-10-31,"Woodland Heights","IA","Des Moines","Polk","Des Moines",4940,1099,-0.00990990990990991,-0.0161145926589078,0.0567307692307692,526
2015-10-31,"Alabama Hill","WA","Bellingham","Whatcom","Bellingham",4941,1601,-0.00682382133995037,-0.0117283950617284,0.0243122200895713,992
2015-10-31,"Hillcrest","CA","Sacramento","Placer","Roseville",4942,1569,0.00191570881226054,-0.00633312222925903,0.0322368421052632,721
2015-10-31,"Spring Harbor","WI","Madison","Dane","Madison",4943,1482,0.00202839756592292,0.0192572214580468,0.032033426183844,1219
2015-10-31,"Northwest Big River","KS","Wichita","Sedgwick","Wichita",4944,906,-0.0109170305676856,-0.0278969957081545,0,849
2015-10-31,"Broad Channel","NY","New York","Queens","New York",4945,2039,0.00641658440276407,0.0256539235412475,0.106348345089528,875
2015-10-31,"Candlemen","NM","Albuquerque","Bernalillo","Albuquerque",4946,1128,0.000887311446317658,-0.000885739592559787,0.0320219579139982,653
2015-10-31,"Grant","OR","Salem","Marion","Salem",4947,1105,-0.00270758122743682,-0.0116279069767442,0.0483870967741935,683
2015-10-31,"Estate Groves and Valencia Estates","AZ","Phoenix","Maricopa","Mesa",4948,3226,-0.00370599135268684,-0.0125497398224671,0.0147845234350425,464
2015-10-31,"Harbor Village","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",4949,2225,0.000899685110211426,0.00815586769370186,0.0827250608272506,741
2015-10-31,"South Blue Valley","MO","Kansas City","Jackson","Kansas City",4950,650,-0.00763358778625954,-0.0210843373493976,-0.0121580547112462,812
2015-10-31,"Wendell Phillips","MO","Kansas City","Jackson","Kansas City",4951,738,0.00271739130434783,0.015130674002751,0.00819672131147541,421
2015-10-31,"Altura","NM","Albuquerque","Bernalillo","Albuquerque",4952,1370,0.00146198830409357,0.00587371512481645,0.0736677115987461,595
2015-10-31,"Greenbriar","CA","Los Angeles-Long Beach-Anaheim, CA","Los Angeles","Glendale",4953,4267,0.00470920649870497,0.00660533144609578,0.0885204081632653,828
2015-10-31,"Miami Chapel","OH","Dayton","Montgomery","Dayton",4954,640,-0.024390243902439,-0.0602055800293686,-0.0317700453857791,459
2015-10-31,"Highland Grove","FL","Tampa","Pinellas","Saint Petersburg",4955,1106,-0.0036036036036036,-0.00270513976555455,0.0375234521575985,827
2015-10-31,"Villages of Eastridge","AZ","Phoenix","Maricopa","Mesa",4956,1553,0.0025823111684958,0.000644329896907216,0.0472016183412003,939
2015-10-31,"Peace Haven","NC","Winston-Salem","Forsyth","Winston-Salem",4957,1632,-0.000612369871402327,-0.0133010882708585,0.0105263157894737,542
2015-10-31,"Arlington","PA","Pittsburgh","Allegheny","Pittsburgh",4958,863,-0.00576036866359447,0.00700116686114352,0.00935672514619883,714
2015-10-31,"Barclay","MD","Baltimore","Baltimore City","Baltimore",4959,1342,-0.00371195248700817,0.00449101796407186,0.0443579766536965,871
2015-10-31,"Evergreen Park","CA","San Jose","Santa Clara","Palo Alto",4960,4007,0.00426065162907268,0.0167470185232175,0.0987112695366054,512
2015-10-31,"Lincoln Knolls","OH","Youngstown","Mahoning","Youngstown",4961,573,-0.0137693631669535,-0.0255102040816327,0.0552486187845304,578
2015-10-31,"Atlantic Station","GA","Atlanta","Fulton","Atlanta",4962,1631,0.000613496932515337,0.00741198270537369,0.0435060780550224,962
2015-10-31,"Brimhall Estates","CA","Bakersfield","Kern","Bakersfield",4963,2608,0.000767459708365311,0.00772797527047913,0.019546520719312,688
2015-10-31,"Swillburg","NY","Rochester","Monroe","Rochester",4964,1180,0.00340136054421769,-0.00673400673400673,0.0498220640569395,464
2015-10-31,"Central Waterfront - Dogpatch","CA","San Francisco","San Francisco","San Francisco",4965,4615,0.0043525571273123,0.0228280141843972,0.147153865274671,767
2015-10-31,"Tiburon","AZ","Phoenix","Maricopa","Chandler",4966,1369,0.00293040293040293,0,0.023168908819133,457
2015-10-31,"K-15","KS","Wichita","Sedgwick","Wichita",4967,754,-0.00527704485488127,-0.00658761528326746,0.0501392757660167,673
2015-10-31,"Hazelwood","KY","Louisville/Jefferson County","Jefferson","Louisville",4968,742,-0.00669344042838019,-0.00802139037433155,-0.0106666666666667,620
2015-10-31,"McClellan Park","WI","Madison","Dane","Madison",4969,1641,-0.0102533172496984,0.00489895897121862,-0.00182481751824818,882
2015-10-31,"Royal Oaks","MO","Kansas City","Jackson","Kansas City",4970,1116,-0.0115146147032772,-0.0219106047326906,0.0919765166340509,495
2015-10-31,"Ortega Forest","FL","Jacksonville","Duval","Jacksonville",4971,2239,-0.0031166518254675,-0.00665483584738243,0.0337026777469991,809
2015-10-31,"Swanston Estates","CA","Sacramento","Sacramento","Sacramento",4972,1314,0.00152439024390244,0.00844205679201842,0.0631067961165049,644
2015-10-31,"Weatherby","MI","Detroit","Wayne","Detroit",4973,738,0,-0.0027027027027027,0.00271739130434783,898
2015-10-31,"West Arlington","MD","Baltimore","Baltimore City","Baltimore",4974,1411,0.00857755539671194,0.018037518037518,0.0314327485380117,538
2015-10-31,"Wheatley Heights","TX","San Antonio","Bexar","San Antonio",4975,792,0.00253164556962025,-0.00126103404791929,0.0153846153846154,463
2015-10-31,"Lyons Park","AL","Mobile","Mobile","Mobile",4976,1053,0.0154291224686596,0.0540540540540541,0.192525481313703,553
2015-10-31,"Rosewood","OR","Portland","Clackamas","Lake Oswego",4977,1878,0.0178861788617886,0.0622171945701357,0.113218731475993,889
2015-10-31,"Aragon","CA","San Francisco","San Mateo","San Mateo",4978,4925,0.00264657980456026,0.0169316539335123,0.0743891797556719,1103
2015-10-31,"Poplar Level","KY","Louisville/Jefferson County","Jefferson","Louisville",4979,1204,-0.00413564929693962,0.00500834724540901,0.102564102564103,764
2015-10-31,"Ponderosa-Wingate","NC","Charlotte","Mecklenburg","Charlotte",4980,830,0,0.0097323600973236,-0.0269636576787808,515
2015-10-31,"Cypress Shores","AL","Mobile","Mobile","Mobile",4981,1182,0.00595744680851064,0.0154639175257732,0.150925024342746,751
2015-10-31,"Lenox","GA","Atlanta","Fulton","Atlanta",4982,1926,0.00679560899111343,0.00469483568075117,0.0999428897772701,513
2015-10-31,"Verona Hills","MO","Kansas City","Jackson","Kansas City",4983,2183,-0.000915331807780321,-0.0197575213291423,0.258938869665513,784
2015-10-31,"Emerson East","WI","Madison","Dane","Madison",4984,1438,-0.00346500346500346,0.0098314606741573,0.0519385515727871,779
2015-10-31,"North Domingo Baca","NM","Albuquerque","Bernalillo","Albuquerque",4985,1406,0.00716332378223496,0.0050035739814153,0.0376383763837638,527
2015-10-31,"Tanglewood","TX","San Antonio","Bexar","San Antonio",4986,1342,-0.00148809523809524,-0.00223048327137546,0.0435458786936236,851
2015-10-31,"Idle Hour","KY","Lexington","Fayette","Lexington",4987,912,-0.00327868852459016,-0.00761697497279652,0.0399087799315849,587
2015-10-31,"Bradley","SC","Columbia","Richland","Columbia",4988,1114,-0.0026857654431513,-0.00624442462087422,0.0469924812030075,643
2015-10-31,"Oak Hills","PA","Pittsburgh","Butler","Butler Township",4989,1683,-0.0277296360485269,0.00238237045860631,0.0401730531520396,549
2015-10-31,"Oak Knoll-Golf Links","CA","San Francisco","Alameda","Oakland",4990,2566,0.00078003120124805,0.00273544353262993,0.140444444444444,570
2015-10-31,"Bakerstown","PA","Pittsburgh","Allegheny","Richland Township",4991,1900,-0.0010515247108307,0.0127931769722814,0.0160427807486631,581
2015-10-31,"Foster Park","TX","Dallas-Fort Worth","Tarrant","Fort Worth",4992,2380,-0.00376726663876099,-0.0157154673283706,0.0470743510778707,770
2015-10-31,"Central Rosewood","SC","Columbia","Richland","Columbia",4993,1113,-0.00179372197309417,-0.0097864768683274,0.0470366886171214,865
2015-10-31,"Pacido Bayou","FL","Tampa","Pinellas","Saint Petersburg",4994,2395,0,0.000417710944026733,0.0981201283814764,637
2015-10-31,"Rosemont North","FL","Orlando","Orange","Orlando",4995,1190,-0.00167785234899329,-0.000839630562552477,0.0663082437275986,441
2015-10-31,"Northwest","WA","Olympia","Thurston","Olympia",4996,1336,0.00225056264066016,0.0128885519332828,0.0470219435736677,893
2015-10-31,"Di Grado","AL","Mobile","Mobile","Mobile",4997,1697,0.00295508274231678,0.0089179548156956,0.0379204892966361,670
2015-10-31,"Southeast Crossing","CO","Denver","Arapahoe","Aurora",4998,1867,-0.00479744136460554,0.0053850296176629,0.0804398148148148,552
2015-10-31,"Lyons Park","WI","Milwaukee","Milwaukee","Milwaukee",4999,1217,-0.00327600327600328,-0.0113728675873274,0.0647419072615923,508
2015-10-31,"North East","VA","Charlottesville","Albemarle","Charlottesville",5000,1355,-0.0159767610748003,-0.0251798561151079,0.0165041260315079,566
2015-10-31,"Mitchell Boulevard","TX","Dallas-Fort Worth","Tarrant","Fort Worth",5001,838,0.00239234449760766,0.0397022332506203,0.0954248366013072,577
2015-10-31,"Historic Overland Park","KS","Kansas City","Johnson","Overland Park",5002,1093,0.000915750915750916,-0.011754068716094,0.0519730510105871,694
2015-10-31,"Northview Hills","FL","Tampa","Hillsborough","Tampa",5003,982,-0.00405679513184584,-0.00607287449392712,0.00614754098360656,521
2015-10-31,"CSU Bakersfield","CA","Bakersfield","Kern","Bakersfield",5004,1541,0.00195058517555267,0.0225613802256138,0.0504430811179277,405
2015-10-31,"Tudor Area","AK","Anchorage","Anchorage","Anchorage",5005,2101,-0.00190023752969121,-0.00379326695116169,0.0125301204819277,492
2015-10-31,"Mondamin Presidential","IA","Des Moines","Polk","Des Moines",5006,857,-0.0172018348623853,-0.0349099099099099,-0.0359955005624297,650
2015-10-31,"Greenway","NC","Winston-Salem","Forsyth","Winston-Salem",5007,752,-0.00660501981505945,0.00669344042838019,0.0666666666666667,582
2015-10-31,"Sunbird","AZ","Phoenix","Maricopa","Chandler",5008,1199,-0.000833333333333333,0.00167084377610693,0.0499124343257443,1238
2015-10-31,"Camelot Village","AZ","Phoenix","Maricopa","Tempe",5009,1949,-0.00459652706843718,-0.00662589194699286,0.0145757418011452,441
2015-10-31,"Greenwood","TN","Nashville","Davidson","Nashville",5010,1476,0.00476514635806671,0.0228690228690229,0.18364073777065,483
2015-10-31,"Spring Creek","CO","Denver","Arapahoe","Aurora",5011,2081,0.000480769230769231,0.0181017612524462,0.14027397260274,572
2015-10-31,"Swansboro","VA","Richmond","Richmond City","Richmond",5012,951,0.00105263157894737,0.012779552715655,0.0673400673400673,720
2015-10-31,"Academy Baker Ave","GA","Augusta","Richmond","Augusta",5013,778,-0.0076530612244898,-0.0089171974522293,0.0196592398427261,672
2015-10-31,"Sunnybrae","CA","San Francisco","San Mateo","San Mateo",5014,3722,-0.000805369127516779,0.0127891156462585,0.130619684082625,733
2015-10-31,"Oak Park Southeast","MO","Kansas City","Jackson","Kansas City",5015,682,0.00294117647058824,0.0133729569093611,0.0209580838323353,868
2015-10-31,"Avalon","CA","Bakersfield","Kern","Bakersfield",5016,1810,-0.00275482093663912,-0.00385250412768299,0.0214446952595937,1369
2015-10-31,"Alexandra Meadows","TX","Dallas-Fort Worth","Tarrant","Fort Worth",5017,1378,0,0.00145348837209302,0.0376506024096386,730
2015-10-31,"Brier Hill","OH","Youngstown","Mahoning","Youngstown",5018,542,-0.0198915009041591,-0.0440917107583774,0.0544747081712062,818
2015-10-31,"Dominion Hills","VA","Washington","Arlington","Arlington",5019,2958,-0.00135043889264011,-0.014,-0.0295275590551181,585
2015-10-31,"Cabrini Green","IL","Chicago","Cook","Chicago",5020,1841,-0.0436363636363636,-0.132830899670278,-0.159360730593607,450
2015-10-31,"Clearbrook Park","NJ","New York","Middlesex","Monroe Township",5021,1661,-0.00419664268585132,-0.00300120048019208,-0.0263774912075029,1941
2015-10-31,"Stanford Estates","MO","Kansas City","Jackson","Kansas City",5022,849,0.00236127508854782,0.00951248513674197,0.00354609929078014,799
2015-10-31,"Royal Terrace","FL","Jacksonville","Duval","Jacksonville",5023,839,0.002389486260454,0.00841346153846154,0,811
2015-10-31,"Riveridge","WA","Portland","Clark","Vancouver",5024,1623,0.00619962802231866,0.0124766063630692,0.0748344370860927,504
2015-10-31,"Matlock Heights","KS","Wichita","Sedgwick","Wichita",5025,670,-0.0204678362573099,-0.0401146131805158,-0.00445765230312036,796
2015-10-31,"Swann Estates","FL","Tampa","Hillsborough","Tampa",5026,2148,0.00326950023353573,0.0209125475285171,0.104370179948586,765
2015-10-31,"NW Goldberg","MI","Detroit","Wayne","Detroit",5027,753,0.00132978723404255,0.00266311584553928,0.00803212851405622,1404
2015-10-31,"Belevedere","CA","Riverside","San Bernardino","San Bernardino",5028,1501,0.00941492938802959,0.0128205128205128,0.0190088255261371,508
2015-10-31,"Park East","CO","Boulder","Boulder","Boulder",5029,2332,0.004739336492891,0.0223586146427006,0.0490328385065227,553
2015-10-31,"College Place","SC","Columbia","Richland","Columbia",5030,786,-0.00253807106598985,0.00383141762452107,0.0207792207792208,502
2015-10-31,"Madera Parc","AZ","Phoenix","Maricopa","Gilbert",5031,1439,0,-0.0055286800276434,0.0249287749287749,554
2015-10-31,"Malba","NY","New York","Queens","New York",5032,2402,0.0160744500846024,0.0548967940272288,0.0978062157221207,698
2015-10-31,"Chestnut","TX","Austin","Travis","Austin",5033,1891,0.00158898305084746,0.0227149810708491,0.146755609460279,675
2015-10-31,"Sunnyland","WA","Bellingham","Whatcom","Bellingham",5034,1374,0.0147710487444609,0.0361990950226244,0.0878859857482185,890
2015-10-31,"Live Oak","FL","Tampa","Pinellas","Saint Petersburg",5035,1130,-0.00176678445229682,-0.00352733686067019,0.0761904761904762,752
2015-10-31,"John Robert","NM","Albuquerque","Bernalillo","Albuquerque",5036,1390,0.00651701665459812,0.00944081336238199,0.0281065088757396,522
2015-10-31,"Benning Heights","DC","Washington","District of Columbia","Washington",5037,1960,0.0077120822622108,0.0321221695629279,0.0757409440175631,420
2015-10-31,"Druid Hills","GA","Atlanta","Fulton","Atlanta",5038,2496,0.0171149144254279,0.0439146800501882,0.20173326913818,541
2015-10-31,"Mayo Meadow","OK","Tulsa","Tulsa","Tulsa",5039,1032,0.00682926829268293,0.029940119760479,0.0772442588726514,916
2015-10-31,"Gardens","FL","Miami-Fort Lauderdale","Broward","Pompano Beach",5040,1193,0.00167926112510495,0.00336417157275021,0.0501760563380282,1001
2015-10-31,"North Meadows","WI","Milwaukee","Milwaukee","Milwaukee",5041,828,0.00363636363636364,0.0171990171990172,0.0547770700636943,602
